# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Apr 15 17:57:04 2026
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
#
loc_rowid,pl_name,hostname,sy_snum,sy_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim
5343,TOI-1753 b,TOI-1753,1,1,5.38461040000,0.00000990000,-0.00000990000,0,0.0590000000,0.0010000000,-0.0010000000,0,2.47852533,0.09834485,-0.07935468,0,16.60000000,5.20000000,-5.20000000,0,Mass,0.000000,,,0,5621.00,76.00,-72.00,0,0.971500,0.020700,-0.020300,0,0.948300,0.034300,-0.033000,0,0.0260,0.0590,-0.0590,0
5344,TOI-1758 b,TOI-1758,1,1,20.70507468500,0.00003657200,-0.00003409900,0,0.1414090000,0.0054240000,-0.0058630000,0,3.62000000,0.33700000,-0.26900000,0,6.90000000,6.20000000,-6.30000000,0,Mass,0.000000,,,0,5169.00,122.00,-122.00,0,0.810000,0.050000,-0.050000,0,0.880000,0.110000,-0.110000,0,-0.0200,0.0590,-0.0600,0
5345,TOI-1759 b,TOI-1759,1,1,18.85019000000,0.00013000000,-0.00013000000,0,0.1177000000,0.0038000000,-0.0038000000,0,3.14000000,0.10000000,-0.10000000,0,10.80000000,1.50000000,-1.50000000,0,Mass,0.000000,,,0,4065.00,51.00,-51.00,0,0.597000,0.015000,-0.015000,0,0.606000,0.020000,-0.020000,0,0.0500,0.1600,-0.1600,0
5346,TOI-1768.01,TOI-1768,1,1,7.33770364900,0.00002140400,-0.00002244300,0,0.0763810000,0.0032680000,-0.0035770000,0,3.45300000,0.42300000,-0.28700000,0,11.80000000,,,0,M-R relationship,,,,,5994.00,121.00,-121.00,0,1.100000,0.050000,-0.050000,0,1.100000,0.150000,-0.150000,0,,,,
5347,TOI-1772.01,TOI-1772,1,1,8.05424687400,0.00003959500,-0.00003786800,0,0.0783750000,0.0031980000,-0.0034710000,0,2.90500000,0.32800000,-0.21400000,0,8.78000000,,,0,M-R relationship,,,,,5583.00,110.00,-110.00,0,0.995000,0.046000,-0.046000,0,0.990000,0.130000,-0.130000,0,0.1282,0.0124,-0.0124,0
5348,TOI-1774.01,TOI-1774,1,2,16.70988000000,0.00002000000,-0.00002000000,0,,,,,2.78000000,0.05000000,-0.04000000,0,8.50000000,1.30000000,-1.40000000,0,Msini,0.050000,0.070000,-0.030000,0,5746.00,59.00,-59.00,0,1.130300,0.006900,-0.006900,0,0.991000,0.027000,-0.020000,0,-0.0200,0.0500,-0.0500,0
5349,TOI-1775 b,TOI-1775,1,1,10.24055490000,0.00000960000,-0.00000960000,0,0.0800000000,0.0020000000,-0.0020000000,0,8.04728896,0.14337937,-0.12772169,0,96.00000000,15.00000000,-15.00000000,0,Mass,0.000000,,,0,5284.00,50.00,-51.00,0,0.828800,0.011500,-0.009900,0,0.921800,0.014300,-0.015400,0,0.1620,0.0330,-0.0470,0
5350,TOI-1776 b,TOI-1776,1,1,2.79986800000,0.00002300000,-0.00002300000,0,0.0378000000,0.0007000000,-0.0008000000,0,1.21612741,0.08984660,-0.07715788,0,1.40000000,1.10000000,-1.00000000,0,Mass,0.000000,,,0,5785.00,74.00,-72.00,0,0.935600,0.016400,-0.016200,0,0.919600,0.032800,-0.031700,0,-0.1930,0.0600,-0.0600,0
5351,TOI-1777.01,TOI-1777,1,1,14.65011197400,0.00008239900,-0.00007951100,0,0.1194660000,0.0048050000,-0.0052160000,0,2.24600000,0.27900000,-0.17700000,0,5.67000000,,,0,M-R relationship,,,,,5859.00,102.00,-102.00,0,0.980000,0.040000,-0.040000,0,1.060000,0.130000,-0.130000,0,,,,
5352,TOI-178 b,TOI-178,1,6,1.91456010000,0.00000440000,-0.00000290000,0,0.0260700000,0.0007800000,-0.0007800000,0,1.20000000,0.04100000,-0.03700000,0,0.96000000,0.70000000,-0.65000000,0,Mass,,,,,4316.00,70.00,-70.00,0,0.662000,0.010000,-0.010000,0,0.647000,0.030000,-0.029000,0,-0.2300,0.0500,-0.0500,0
5353,TOI-178 c,TOI-178,1,6,3.23848600000,0.00001200000,-0.00001100000,0,0.0370000000,0.0011000000,-0.0011000000,0,1.75400000,0.03200000,-0.04000000,0,4.64000000,0.52000000,-0.53000000,0,Mass,0.000320,0.000650,-0.000200,0,4316.00,70.00,-70.00,0,0.662000,0.010000,-0.010000,0,0.647000,0.030000,-0.029000,0,-0.2300,0.0500,-0.0500,0
5354,TOI-178 d,TOI-178,1,6,6.55756900000,0.00006500000,-0.00005600000,0,0.0592000000,0.0018000000,-0.0018000000,0,2.69500000,0.04100000,-0.04600000,0,5.20000000,0.39000000,-0.43000000,0,Mass,0.006800,0.001600,-0.001600,0,4316.00,70.00,-70.00,0,0.662000,0.010000,-0.010000,0,0.647000,0.030000,-0.029000,0,-0.2300,0.0500,-0.0500,0
5355,TOI-178 e,TOI-178,1,6,9.96318000000,0.00015000000,-0.00012000000,0,0.0783000000,0.0023000000,-0.0024000000,0,2.30100000,0.03800000,-0.03900000,0,3.48000000,0.29000000,-0.29000000,0,Mass,0.000380,0.000670,-0.000250,0,4316.00,70.00,-70.00,0,0.662000,0.010000,-0.010000,0,0.647000,0.030000,-0.029000,0,-0.2300,0.0500,-0.0500,0
5356,TOI-178 f,TOI-178,1,6,15.23335000000,0.00024000000,-0.00025000000,0,0.1039000000,0.0031000000,-0.0031000000,0,2.41700000,0.04100000,-0.04800000,0,5.63000000,0.45000000,-0.41000000,0,Mass,0.000450,0.000700,-0.000260,0,4316.00,70.00,-70.00,0,0.662000,0.010000,-0.010000,0,0.647000,0.030000,-0.029000,0,-0.2300,0.0500,-0.0500,0
5357,TOI-178 g,TOI-178,1,6,20.71663000000,0.00031000000,-0.00030000000,0,0.1275000000,0.0038000000,-0.0039000000,0,2.93900000,0.05700000,-0.05500000,0,4.40000000,0.39000000,-0.37000000,0,Mass,0.000430,0.000650,-0.000280,0,4316.00,70.00,-70.00,0,0.662000,0.010000,-0.010000,0,0.647000,0.030000,-0.029000,0,-0.2300,0.0500,-0.0500,0
5358,TOI-1782.01,TOI-1782,1,2,4.98764102800,0.00000923100,-0.00000983400,0,0.0502400000,0.0018270000,-0.0019720000,0,2.36800000,0.30700000,-0.24400000,0,6.20000000,,,0,M-R relationship,,,,,4336.00,121.00,-121.00,0,0.669000,0.056000,-0.056000,0,0.680000,0.080000,-0.080000,0,,,,
5359,TOI-1782.02,TOI-1782,1,2,1.82902422700,0.00000225100,-0.00000197600,0,0.0257390000,0.0009370000,-0.0010110000,0,1.83900000,0.23400000,-0.18500000,0,4.04000000,,,0,M-R relationship,,,,,4336.00,121.00,-121.00,0,0.669000,0.056000,-0.056000,0,0.680000,0.080000,-0.080000,0,,,,
5360,TOI-1789 b,TOI-1789,1,1,3.20866400000,0.00001500000,-0.00001500000,0,0.0488200000,0.0006300000,-0.0016000000,0,16.14093221,2.69015537,-1.56925730,0,222.47988490,50.85254512,-50.85254512,0,Mass,,,,,5991.00,55.00,-55.00,0,2.168000,0.036000,-0.034000,0,1.507000,0.059000,-0.140000,0,0.3730,0.0710,-0.0860,0
5361,TOI-1794 b,TOI-1794,1,1,8.76552800000,0.00003500000,-0.00003500000,0,0.0820000000,0.0020000000,-0.0020000000,0,3.29701268,0.16656615,-0.13651409,0,8.70000000,4.10000000,-4.00000000,0,Mass,0.000000,,,0,5631.00,78.00,-74.00,0,1.316200,0.023000,-0.023000,0,0.969800,0.032800,-0.030800,0,0.0350,0.0520,-0.0610,0
5362,TOI-1798.01,TOI-1798,1,2,8.02152233100,0.00002381600,-0.00002819000,0,0.0749840000,0.0029660000,-0.0032200000,0,2.44800000,0.31900000,-0.19400000,0,6.50000000,2.00000000,-2.00000000,0,Mass,0.000000,,,0,5165.00,104.00,-104.00,0,0.780000,0.040000,-0.040000,0,0.870000,0.110000,-0.110000,0,0.0730,0.0550,-0.0550,0
5363,TOI-1798.02,TOI-1798,1,2,0.43781182200,0.00000053000,-0.00000060500,0,0.0107890000,0.0004270000,-0.0004640000,0,1.46400000,0.18500000,-0.11300000,0,5.60000000,0.80000000,-0.70000000,0,Mass,0.000000,,,0,5165.00,104.00,-104.00,0,0.780000,0.040000,-0.040000,0,0.870000,0.110000,-0.110000,0,0.0730,0.0550,-0.0550,0
5364,TOI-1799 b,TOI-1799,1,1,7.09457086500,0.00321407100,-0.00233345000,0,0.0725020000,0.0029870000,-0.0032550000,0,1.64200000,0.22700000,-0.16800000,0,4.00000000,1.70000000,-1.80000000,0,Mass,0.000000,,,0,5690.00,123.00,-123.00,0,0.957000,0.046000,-0.046000,0,1.010000,0.130000,-0.130000,0,-0.0640,0.0580,-0.0530,0
5365,TOI-1801 b,TOI-1801,2,1,10.64387000000,0.00005000000,-0.00006000000,0,0.0750000000,0.0010000000,-0.0010000000,0,2.07900000,0.12400000,-0.11000000,0,5.73800000,1.45500000,-1.42800000,0,Mass,0.000000,,,0,3863.00,77.00,-77.00,0,0.547000,0.025000,-0.023000,0,0.556000,0.042000,-0.035000,0,-0.1900,0.0400,-0.0400,0
5366,TOI-1803 b,TOI-1803,1,2,6.29328700000,0.00002800000,-0.00002800000,0,0.0600000000,0.0010000000,-0.0010000000,0,2.99000000,0.08000000,-0.08000000,0,10.32000000,1.66000000,-0.48000000,0,Mass,0.000000,,,0,4687.00,65.00,-65.00,0,0.715000,0.005000,-0.005000,0,0.756000,0.050000,-0.042000,0,0.0140,0.0600,-0.0600,0
5367,TOI-1803 c,TOI-1803,1,2,12.88577900000,0.00003600000,-0.00003600000,0,0.0970000000,0.0020000000,-0.0020000000,0,4.29000000,0.08000000,-0.08000000,0,8.00000000,1.00000000,-2.00000000,0,Mass,0.000000,,,0,4687.00,65.00,-65.00,0,0.715000,0.005000,-0.005000,0,0.756000,0.050000,-0.042000,0,0.0140,0.0600,-0.0600,0
5368,TOI-1806.01,TOI-1806,1,1,15.14546930000,,,0,0.0877350440,,,0,3.40953670,0.35126720,-0.35126720,0,11.50000000,,,0,M-R relationship,,,,,3272.00,,,0,0.401575,,,0,0.392935,,,0,,,,
5369,TOI-1807 b,TOI-1807,1,1,0.54937097000,0.00000072000,-0.00000072000,0,0.0122000000,0.0002000000,-0.0002000000,0,1.49681583,0.08089145,-0.06779467,0,2.44000000,0.60000000,-0.57000000,0,Mass,0.000000,,,0,4914.00,60.00,-58.00,0,0.746000,0.020600,-0.021100,0,0.804800,0.023100,-0.025800,0,0.0440,0.0880,-0.0950,0
5370,TOI-181 b,TOI-181,1,1,4.53200000000,0.00000200000,-0.00000200000,0,0.0539000000,0.0043000000,-0.0036000000,0,6.95590000,0.08700000,-0.10100000,0,46.16870000,2.71000000,-7.83000000,0,Mass,0.154300,0.060000,-0.030000,0,4994.00,50.00,-50.00,0,0.745000,0.024000,-0.024000,0,0.822000,0.040000,-0.040000,0,0.2720,0.0800,-0.0800,0
5371,TOI-1811 b,TOI-1811,1,1,3.71307650000,0.00000170000,-0.00000170000,0,0.0438900000,0.0005800000,-0.0005500000,0,11.14172682,0.28022452,-0.25780656,0,308.92921160,24.15495893,-24.79061575,0,Mass,0.052000,0.062000,-0.037000,0,4766.00,52.00,-54.00,0,0.769000,0.019000,-0.017000,0,0.817000,0.033000,-0.030000,0,0.3060,0.0760,-0.0770,0
5372,TOI-1820 b,TOI-1820,1,1,4.86067400000,0.00000500000,-0.00000500000,0,0.0610000000,0.0030000000,-0.0030000000,0,12.77823800,0.22417961,-0.22417961,0,731.00533610,63.56568140,-63.56568140,0,Mass,0.043000,0.008000,-0.008000,0,5734.00,50.00,-50.00,0,1.510000,0.060000,-0.060000,0,1.040000,0.130000,-0.130000,0,0.1400,0.1500,-0.1500,0
5373,TOI-1823 b,TOI-1823,1,1,38.80000000000,0.01000000000,-0.01000000000,0,0.2120000000,0.0040000000,-0.0040000000,0,7.54062410,0.33185186,-0.25202617,0,67.40000000,8.10000000,-8.30000000,0,Mass,0.000000,,,0,4927.00,58.00,-57.00,0,0.804900,0.033900,-0.025800,0,0.841400,0.025900,-0.027800,0,0.2430,0.0920,-0.0880,0
5374,TOI-1824 b,TOI-1824,1,1,22.80853300000,0.00005500000,-0.00005500000,0,0.1510000000,0.0030000000,-0.0030000000,0,2.74382690,0.08672208,-0.07211466,0,16.00000000,2.60000000,-2.60000000,0,Mass,0.000000,,,0,5165.00,57.00,-57.00,0,0.812300,0.012100,-0.010500,0,0.880100,0.019300,-0.022200,0,0.1240,0.0560,-0.0550,0
5375,TOI-1836 b,TOI-1836,1,2,20.38079900000,0.00001600000,-0.00001600000,0,0.1597000000,0.0031000000,-0.0032000000,0,8.00321222,0.34747840,-0.34747840,0,38.45723725,9.21702380,-9.21702380,0,Mass,0.000000,,,0,6380.00,150.00,-150.00,0,1.577000,0.060000,-0.060000,0,1.307000,0.077000,-0.076000,0,-0.1010,0.0790,-0.0790,0
5376,TOI-1836 c,TOI-1836,1,2,1.77274710000,0.00000790000,-0.00000790000,0,0.0308900000,0.0005000000,-0.0005000000,0,2.59987579,0.22132646,-0.14409651,0,8.00000000,,,1,Mass,0.000000,,,0,6237.00,91.00,-69.00,0,1.645400,0.032000,-0.025300,0,1.251800,0.024300,-0.040400,0,-0.1360,0.0730,-0.0340,0
5377,TOI-1842 b,TOI-1842,1,1,9.57391810000,0.00000990000,-0.00000990000,0,0.1000000000,0.0020000000,-0.0020000000,0,12.34850230,0.27917829,-0.29433660,0,89.40000000,7.80000000,-7.80000000,0,Mass,0.276000,0.064000,-0.064000,0,6039.00,93.00,-89.00,0,2.032000,0.037000,-0.040100,0,1.464300,0.029200,-0.036200,0,0.3320,0.0600,-0.0600,0
5378,TOI-1846 b,TOI-1846,1,1,3.93067370000,0.00000420000,-0.00000440000,0,0.0364600000,0.0007200000,-0.0007400000,0,1.79200000,0.06500000,-0.06800000,0,3.87000000,,,0,M-R relationship,,,,,3568.00,47.00,-41.00,0,0.397000,0.011000,-0.012000,0,0.418000,0.025000,-0.025000,0,0.1690,0.0510,-0.0550,0
5379,TOI-1853 b,TOI-1853,1,1,1.24362580000,0.00000150000,-0.00000150000,0,0.0213000000,0.0005000000,-0.0005000000,0,3.46000000,0.08000000,-0.08000000,0,73.20000000,2.70000000,-2.70000000,0,Mass,0.030000,,,1,4985.00,70.00,-70.00,0,0.808000,0.013000,-0.013000,0,0.837000,0.039000,-0.039000,0,0.1100,0.0800,-0.0800,0
5380,TOI-1855 b,TOI-1855,1,1,1.36414864000,0.00000051000,-0.00000051000,0,0.0239800000,0.0004600000,-0.0003700000,0,18.49481816,5.82866996,-4.14732286,0,360.09958513,30.51152707,-28.92238504,0,Mass,0.033000,0.038000,-0.023000,0,5359.00,89.00,-83.00,0,1.041000,0.031000,-0.033000,0,0.987000,0.058000,-0.045000,0,0.3990,0.0690,-0.0790,0
5381,TOI-1859 b,TOI-1859,1,1,63.48347000000,0.00010000000,-0.00010000000,0,0.3370000000,0.0440000000,-0.0360000000,0,9.75181321,0.78462865,-0.78462865,0,68.60000000,,,0,M-R relationship,0.570000,0.120000,-0.160000,0,6341.00,68.00,-70.00,0,1.360000,0.100000,-0.120000,0,1.287000,0.061000,-0.061000,0,0.1200,0.0540,-0.0560,0
5382,TOI-1860 b,TOI-1860,1,1,1.06621070000,0.00000140000,-0.00000140000,0,0.0204000000,0.0002000000,-0.0002000000,0,1.31000000,0.04000000,-0.04000000,0,2.27000000,,,0,M-R relationship,,,,,5752.00,100.00,-100.00,0,0.940000,0.020000,-0.020000,0,0.990000,0.030000,-0.030000,0,0.0400,0.0600,-0.0600,0
5383,TOI-1883 b,TOI-1883,1,1,4.50638000000,0.00000700000,-0.00000600000,0,0.0468000000,0.0010000000,-0.0021000000,0,5.65000000,0.24000000,-0.24000000,0,27.20000000,,,0,M-R relationship,,,,,3477.00,157.00,-157.00,0,0.494000,0.015000,-0.015000,0,0.492000,0.021000,-0.021000,0,,,,
5384,TOI-1898 b,TOI-1898,1,1,45.52234000000,0.00006100000,-0.00006100000,0,0.2690000000,0.0050000000,-0.0050000000,0,9.39553231,0.23429150,-0.30913881,0,129.00000000,7.00000000,-8.00000000,0,Mass,0.485000,0.039000,-0.039000,0,6241.00,88.00,-85.00,0,1.613100,0.029200,-0.031200,0,1.248400,0.026100,-0.037500,0,-0.0950,0.0590,-0.0710,0
5385,TOI-1899 b,TOI-1899,1,1,29.09031200000,0.00003600000,-0.00003500000,0,0.1525000000,0.0065000000,-0.0060000000,0,11.09689089,0.33626942,-0.33626942,0,212.94503269,12.71313628,-12.71313628,0,Mass,0.044000,0.029000,-0.027000,0,3926.00,45.00,-47.00,0,0.607000,0.017000,-0.016000,0,0.632000,0.026000,-0.025000,0,0.2800,0.1100,-0.1100,0
5386,TOI-1937 A b,TOI-1937 A,2,1,0.94667944000,0.00000047000,-0.00000047000,0,0.0193200000,0.0003500000,-0.0003900000,0,13.97759893,0.66132986,-0.69495680,0,638.83509807,54.03082919,-50.85254512,0,Mass,0.000000,,,0,5814.00,91.00,-93.00,0,1.080000,0.025000,-0.024000,0,1.072000,0.059000,-0.064000,0,0.1960,0.0840,-0.0840,0
5387,TOI-198 b,TOI-198,1,1,10.21521300000,0.00001100000,-0.00001000000,0,0.0675000000,0.0067000000,-0.0082000000,0,1.36000000,0.13000000,-0.13000000,0,3.17000000,0.64000000,-0.65000000,0,Mass,0.150000,,,1,3801.00,100.00,-100.00,0,0.418000,0.029000,-0.029000,0,0.417000,0.045000,-0.045000,0,-0.6600,0.1000,-0.1000,0
5388,TOI-199 b,TOI-199,1,2,104.85400000000,0.00100000000,-0.00200000000,0,0.4254000000,0.0020000000,-0.0020000000,0,9.07927437,0.05604490,-0.05604490,0,54.03082919,6.35656814,-6.35656814,0,Mass,0.090000,0.010000,-0.020000,0,5255.00,12.00,-10.00,0,0.820000,0.003000,-0.003000,0,0.936000,0.003000,-0.005000,0,0.2200,0.0300,-0.0300,0
5389,TOI-199 c,TOI-199,1,2,273.69000000000,0.26000000000,-0.22000000000,0,0.8070000000,0.0030000000,-0.0030000000,0,11.40000000,,,0,88.99195396,6.35656814,-3.17828407,0,Mass,0.096000,0.008000,-0.009000,0,5255.00,12.00,-10.00,0,0.820000,0.003000,-0.003000,0,0.936000,0.003000,-0.005000,0,0.2200,0.0300,-0.0300,0
5390,TOI-1994 b,TOI-1994,1,1,4.03371420000,0.00000510000,-0.00000510000,0,0.0613000000,0.0019000000,-0.0019000000,0,13.67495645,0.91913642,-0.79583763,0,7024.00779470,826.35385820,-794.57101750,0,Mass,0.341000,0.054000,-0.059000,0,7700.00,720.00,-410.00,0,2.300000,0.130000,-0.120000,0,1.860000,0.180000,-0.170000,0,-0.0100,0.3000,-0.4200,0
5391,TOI-2000 b,TOI-2000,1,2,3.09833000000,0.00002100000,-0.00001900000,0,0.0427100000,0.0007600000,-0.0006700000,0,2.70000000,0.15000000,-0.15000000,0,11.00000000,2.40000000,-2.40000000,0,Mass,0.000000,,,0,5611.00,85.00,-82.00,0,1.134000,0.037000,-0.036000,0,1.082000,0.059000,-0.050000,0,0.4390,0.0410,-0.0430,0
5392,TOI-2000 c,TOI-2000,1,2,9.12705500000,0.00000730000,-0.00000720000,0,0.0878000000,0.0016000000,-0.0014000000,0,8.14000000,0.31000000,-0.30000000,0,81.70000000,4.70000000,-4.60000000,0,Mass,0.063000,0.023000,-0.022000,0,5611.00,85.00,-82.00,0,1.134000,0.037000,-0.036000,0,1.082000,0.059000,-0.050000,0,0.4390,0.0410,-0.0430,0
5393,TOI-2005 b,TOI-2005,1,1,17.30590400000,0.00002300000,-0.00002000000,0,0.1600000000,0.0200000000,-0.0200000000,0,11.99360935,0.67253884,-1.23298788,0,2034.10180480,,,1,Mass,0.597000,0.097000,-0.065000,0,7130.00,150.00,-150.00,0,2.020000,0.140000,-0.160000,0,1.590000,0.016000,-0.017000,0,0.0000,,,0
5394,TOI-201 b,TOI-201,1,2,52.97794600000,0.00003100000,-0.00004000000,0,0.3026000000,0.0021000000,-0.0021000000,0,11.82547464,0.15692573,-0.10088083,0,184.34047606,22.24798849,-19.38753283,0,Mass,0.318000,0.020000,-0.022000,0,6394.00,75.00,-75.00,0,1.339000,0.017000,-0.011000,0,1.316000,0.027000,-0.027000,0,0.2400,0.0360,-0.0360,0
5395,TOI-201 c,TOI-201,1,2,2800.00000000000,360.00000000000,-210.00000000000,0,4.2800000000,0.3600000000,-0.2100000000,0,11.13051784,0.19055267,-0.15692573,0,4513.16337940,317.82840700,-381.39408840,0,Mass,0.643000,0.009000,-0.021000,0,6394.00,75.00,-75.00,0,1.339000,0.017000,-0.011000,0,1.316000,0.027000,-0.027000,0,0.2400,0.0360,-0.0360,0
5396,TOI-2010 b,TOI-2010,1,1,141.83402500000,0.00006500000,-0.00006600000,0,0.5516000000,0.0078000000,-0.0093000000,0,11.81426566,0.30264248,-0.30264248,0,408.72733140,17.48056238,-18.11621920,0,Mass,0.212000,0.022000,-0.021000,0,5929.00,74.00,-74.00,0,1.079000,0.027000,-0.026000,0,1.112000,0.048000,-0.055000,0,0.1680,0.0550,-0.0550,0
5397,TOI-2015 b,TOI-2015,1,2,3.34823700000,0.00003500000,-0.00003000000,0,0.0293220000,0.0000030000,-0.0000030000,0,3.30900000,0.01300000,-0.01100000,0,9.20000000,0.32000000,-0.35000000,0,Mass,0.078900,0.001800,-0.001600,0,3297.00,14.00,-28.00,0,0.327300,0.002900,-0.005100,0,0.304100,0.035300,-0.031200,0,-0.3100,0.1600,-0.1600,0
5398,TOI-2015 c,TOI-2015,1,2,5.58279600000,0.00004200000,-0.00004100000,0,0.0412320000,0.0000040000,-0.0000040000,0,2.93000000,,,0,8.91000000,0.38000000,-0.40000000,0,Mass,0.000330,0.000300,-0.000200,0,3297.00,14.00,-28.00,0,0.327300,0.002900,-0.005100,0,0.304100,0.035300,-0.031200,0,-0.3100,0.1600,-0.1600,0
5399,TOI-2018 b,TOI-2018,1,1,7.43558300000,0.00002200000,-0.00002200000,0,,,,,2.26800000,0.06900000,-0.06900000,0,9.20000000,2.10000000,-2.10000000,0,Mass,0.000000,,,0,4174.00,34.00,-42.00,0,0.620000,0.010000,-0.010000,0,0.570000,0.020000,-0.020000,0,-0.5800,0.1800,-0.1800,0
5400,TOI-2019 b,TOI-2019,1,1,15.34440000000,0.00570000000,-0.00570000000,0,0.1280000000,0.0030000000,-0.0030000000,0,5.33275337,0.26371361,-0.20823795,0,34.40000000,4.40000000,-4.40000000,0,Mass,0.000000,,,0,5626.00,77.00,-78.00,0,1.745700,0.029500,-0.028900,0,1.183200,0.105700,-0.023700,0,0.4090,0.0580,-0.0560,0
5401,TOI-2025 b,TOI-2025,1,1,8.87209820000,0.00000770000,-0.00000770000,0,0.0892000000,0.0018000000,-0.0023000000,0,11.89272852,0.36989636,-0.34747840,0,1144.18226520,104.88337431,-104.88337431,0,Mass,0.394000,0.035000,-0.038000,0,5977.00,79.00,-78.00,0,1.459000,0.043000,-0.042000,0,1.199000,0.074000,-0.092000,0,0.1500,0.1100,-0.1000,0
5402,TOI-2031 A b,TOI-2031 A,2,1,5.71548654000,0.00000076000,-0.00000075000,0,0.0660000000,0.0011000000,-0.0012000000,0,14.20177855,0.26901554,-0.26901554,0,254.26272560,73.10053361,-73.10053361,0,Mass,0.076000,,,1,6490.00,170.00,-130.00,0,1.241000,0.022000,-0.022000,0,1.174000,0.060000,-0.062000,0,-0.2400,0.0900,-0.1600,0
5403,TOI-2046 b,TOI-2046,1,1,1.49718420000,0.00000310000,-0.00000330000,0,,,,,16.14093221,1.23298788,-1.23298788,0,731.00533610,88.99195396,-88.99195396,0,Mass,,,,,6250.00,140.00,-140.00,0,1.210000,0.070000,-0.070000,0,1.130000,0.190000,-0.190000,0,-0.0600,0.1500,-0.1500,0
5404,TOI-2048 b,TOI-2048,1,1,13.79019000000,0.00065000000,-0.00084000000,0,,,,,2.61000000,0.17000000,-0.16000000,0,7.32000000,,,0,M-R relationship,0.130000,0.180000,-0.090000,0,5185.00,60.00,-60.00,0,0.790000,0.040000,-0.040000,0,0.830000,0.030000,-0.030000,0,0.0200,0.0800,-0.0800,0
5405,TOI-206 b,TOI-206,1,1,0.73631040000,0.00000030000,-0.00000030000,0,0.0112000000,0.0001000000,-0.0001000000,0,1.30000000,0.05000000,-0.05000000,0,2.24000000,,,0,M-R relationship,,,,,3383.00,157.00,-157.00,0,0.350000,0.010000,-0.010000,0,0.350000,0.010000,-0.010000,0,,,,
